Class_ID,Node_Count
811,3
812,1
813,3
814,4
815,1
816,1
817,1
818,2
819,1
820,1
821,3
822,5
823,1
824,2
825,1
826,1
827,11
828,3
829,3
830,7
831,5
832,3
833,5
834,8
835,9
836,6
837,2
838,2
839,1
840,1
841,3
842,5
843,8
844,1
845,2
846,5
847,11
848,1
849,1
850,1
851,1
852,1
853,2
854,2
855,1
856,5
857,1
858,4
859,1
860,1
861,1
862,3
863,1
864,4
865,1
866,2
867,1
868,1
869,4
870,2
871,4
872,3
873,5
874,1
875,1
876,1
877,6
878,7
879,8
880,7
881,8
882,8
883,6
884,7
885,8
886,1
887,5
888,6
889,6
890,4
891,4
892,3
893,5
894,3
895,2
896,1
897,1
898,6
899,1
900,1
901,1
902,1
903,1
904,1
905,5
906,3
907,5
908,11
909,1
910,4
911,1
912,3
913,7
914,1
915,5
916,9
917,1
918,3
919,4
920,1
921,4
922,6
923,1
924,3
925,6
926,1
927,5
928,6
929,1
930,1
931,1
932,1
933,1
934,5
935,5
936,9
937,6
938,1
939,6
940,1
941,3
942,1
943,1
944,1
945,2
946,1
947,1
948,1
949,1
950,3
951,2
952,1
953,2
954,1
955,4
956,5
957,1
958,3
959,4
960,1
961,3
962,4
963,1
964,4
965,5
966,1
967,8
968,5
969,1
970,6
971,7
972,3
973,3
974,1
975,3
976,5
977,3
978,4
979,1
980,1
981,2
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,2
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,2
1012,1
1013,2
1014,1
1015,1
1016,2
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,2
1028,1
1029,2
1030,1
1031,1
1032,1
1033,1
1034,1
1035,3
1036,2
1037,2
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,2
1047,1
1048,1
1049,3
1050,2
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,2
1061,1
1062,1
1063,2
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,2
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,2
1081,1
1082,3
1083,1
1084,1
1085,1
1086,1
1087,1
1088,2
1089,2
1090,2
1091,1
1092,2
1093,1
1094,2
1095,1
1096,1
1097,1
1098,2
1099,1
1100,1
1101,1
1102,2
1103,1
1104,1
1105,2
1106,1
1107,1
1108,1
1109,1
1110,2
1111,1
1112,1
1113,1
1114,1
1115,1
1116,2
1117,1
1118,1
1119,2
1120,1
1121,1
1122,1
1123,1
1124,2
1125,1
1126,1
1127,1
1128,2
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,2
1164,1
1165,1
1166,2
1167,1
1168,1
1169,1
1170,2
1171,1
1172,1
1173,2
1174,1
1175,3
1176,1
1177,1
1178,1
1179,1
1180,1
1181,2
1182,1
1183,3
1184,1
1185,1
1186,2
1187,1
1188,2
1189,2
1190,2
1191,1
1192,2
1193,2
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,2
1204,1
1205,1
1206,3
1207,2
1208,1
1209,2
1210,1
1211,3
1212,3
1213,3
1214,2
1215,1
1216,2
1217,1
1218,3
1219,3
1220,2
1221,3
1222,2
1223,3
1224,1
1225,3
1226,2
1227,4
1228,1
1229,1
1230,1
1231,3
1232,1
1233,3
1234,2
1235,1
1236,3
1237,4
1238,2
1239,3
1240,2
1241,1
1242,1
1243,2
1244,2
1245,4
1246,3
1247,1
1248,1
1249,2
1250,1
1251,1
1252,1
1253,1
1254,4
1255,1
1256,2
1257,1
1258,2
1259,1
1260,1
1261,2
1262,4
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,3
1277,1
1278,3
1279,1
1280,2
1281,1
1282,3
1283,1
1284,3
1285,2
1286,1
1287,1
1288,2
1289,1
1290,1
1291,1
1292,3
1293,1
1294,3
1295,2
1296,2
1297,3
1298,1
1299,1
1300,2
1301,1
1302,2
1303,1
1304,1
1305,1
1306,1
1307,1
1308,2
1309,1
1310,1
1311,2
1312,1
1313,1
1314,2
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,3
1322,2
1323,1
1324,2
1325,1
1326,2
1327,1
1328,2
1329,1
1330,2
1331,2
1332,2
1333,1
1334,1
1335,3
1336,2
1337,1
1338,1
1339,2
1340,1
1341,1
1342,2
1343,2
1344,2
1345,1
1346,2
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,3
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,2
1383,1
1384,1
1385,2
1386,1
1387,1
1388,1
1389,1
1390,2
1391,1
1392,1
1393,1
1394,1
1395,2
1396,1
1397,1
1398,1
1399,1
1400,2
1401,1
1402,1
1403,1
1404,2
1405,1
1406,1
1407,2
1408,2
1409,2
1410,3
1411,1
1412,1
1413,4
1414,1
1415,3
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
