Stage,External_Iteration,Internal_Iteration,Class_Count,Node_Count,Rule_Name,Applications
3,1,5,374,1092,identical-proj,26
3,1,5,374,1092,pushdown-proj-filter,24
3,1,5,374,1092,pushdown-proj-join,26
3,1,6,661,2125,and-comm,15
3,1,6,661,2125,and-assoc,11
3,1,6,661,2125,filter-true,55
3,1,6,661,2125,filter-split,126
3,1,6,661,2125,inner-join-right-rotate,101
3,1,6,661,2125,inner-join-right-rotate-1,283
3,1,6,661,2125,inner-join-swap,190
3,1,6,661,2125,inner-hash-join-swap,31
3,1,6,661,2125,hash-join-on-one-eq,34
3,1,6,661,2125,hash-join-on-two-eq,56
3,1,6,661,2125,hash-join-on-one-eq-1,169
3,1,6,661,2125,hash-join-on-one-eq-rev,38
3,1,6,661,2125,pushdown-filter-proj,121
3,1,6,661,2125,pushdown-filter-inner-join,23
3,1,6,661,2125,pushdown-join-condition-left-1,5
3,1,6,661,2125,pushdown-join-condition-right-1,7
3,1,6,661,2125,identical-proj,31
3,1,6,661,2125,pushdown-proj-proj,62
3,1,6,661,2125,pushdown-proj-filter,105
3,1,6,661,2125,pushdown-proj-join,82
3,1,7,1346,4556,and-true,1
3,1,7,1346,4556,and-comm,6
3,1,7,1346,4556,and-assoc,4
3,1,7,1346,4556,filter-true,120
3,1,7,1346,4556,filter-merge,10
3,1,7,1346,4556,filter-split,416
3,1,7,1346,4556,inner-join-right-rotate,256
3,1,7,1346,4556,inner-hash-join-swap,186
3,1,7,1346,4556,hash-join-on-one-eq,58
3,1,7,1346,4556,hash-join-on-one-eq-rev,98
3,1,7,1346,4556,pushdown-filter-inner-join,33
3,1,7,1346,4556,pushdown-join-condition-left-1,27
3,1,7,1346,4556,pushdown-join-condition-right-1,48
