Stage,Internal_Iteration,Class_Count,Node_Count,Rule_Name,Applications
3,4,232,547,pushdown-proj-filter,10
3,4,232,547,pushdown-proj-join,12
3,5,365,953,and-comm,7
3,5,365,953,and-assoc,2
3,5,365,953,filter-true,25
3,5,365,953,filter-split,46
3,5,365,953,inner-join-right-rotate,26
3,5,365,953,inner-join-right-rotate-1,50
3,5,365,953,inner-join-swap,58
3,5,365,953,inner-hash-join-swap,20
3,5,365,953,hash-join-on-one-eq,13
3,5,365,953,hash-join-on-two-eq,30
3,5,365,953,hash-join-on-three-eq,22
3,5,365,953,hash-join-on-one-eq-1,68
3,5,365,953,hash-join-on-one-eq-rev,16
3,5,365,953,pushdown-filter-proj,46
3,5,365,953,pushdown-filter-inner-join,4
3,5,365,953,pushdown-join-condition-left,5
3,5,365,953,pushdown-join-condition-left-1,1
3,5,365,953,pushdown-join-condition-right,48
3,5,365,953,pushdown-join-condition-right-1,3
3,5,365,953,identical-proj,13
3,5,365,953,pushdown-proj-filter,28
3,5,365,953,pushdown-proj-join,32
3,6,661,1902,and-comm,4
3,6,661,1902,and-assoc,3
3,6,661,1902,filter-true,68
3,6,661,1902,filter-split,167
3,6,661,1902,inner-join-right-rotate,63
3,6,661,1902,inner-join-right-rotate-1,125
3,6,661,1902,inner-join-swap,157
3,6,661,1902,inner-hash-join-swap,48
3,6,661,1902,hash-join-on-one-eq,30
3,6,661,1902,hash-join-on-two-eq,31
3,6,661,1902,hash-join-on-one-eq-1,129
3,6,661,1902,hash-join-on-one-eq-rev,47
3,6,661,1902,pushdown-filter-proj,99
3,6,661,1902,pushdown-filter-inner-join,38
3,6,661,1902,pushdown-join-condition-left,27
3,6,661,1902,pushdown-join-condition-left-1,1
3,6,661,1902,pushdown-join-condition-right,82
3,6,661,1902,pushdown-join-condition-right-1,5
3,6,661,1902,identical-proj,35
3,6,661,1902,pushdown-proj-proj,6
3,6,661,1902,pushdown-proj-filter,102
3,6,661,1902,pushdown-proj-join,67
3,7,1133,3959,and-comm,6
3,7,1133,3959,and-assoc,5
3,7,1133,3959,filter-true,111
3,7,1133,3959,filter-split,376
3,7,1133,3959,inner-join-right-rotate,156
3,7,1133,3959,inner-join-swap,402
3,7,1133,3959,inner-hash-join-swap,91
3,7,1133,3959,hash-join-on-one-eq,76
3,7,1133,3959,hash-join-on-one-eq-rev,68
3,7,1133,3959,hash-join-on-three-eq-rev,8
3,7,1133,3959,pushdown-filter-proj,360
3,7,1133,3959,pushdown-filter-inner-join,62
3,7,1133,3959,pushdown-join-condition-left-1,5
3,7,1133,3959,pushdown-join-condition-right-1,14
3,7,1133,3959,identical-proj,60
3,7,1133,3959,pushdown-proj-filter,295
3,7,1133,3959,pushdown-proj-join,144
