Stage,Custo,Relacionais,Classes_Total,Min,Max,Media
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,20,120,1,1,1.00
1,52074470000000000000,16,485,1,99,3.73
2,72212870000000000,20,86,1,3,1.38
3,33519.906,20,1843,1,125,2.90
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,20,120,1,1,1.00
1,52074470000000000000,16,485,1,99,3.73
2,72212870000000000,20,86,1,3,1.38
3,33519.906,20,1843,1,125,2.90
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,20,120,1,1,1.00
1,52074470000000000000,16,485,1,99,3.73
2,72212870000000000,20,86,1,3,1.38
3,33519.906,20,1843,1,125,2.90
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
